time,ax,ay,az,atotal
1.483,0.06,-0.19,-0.01,0.20
1.493,-0.53,0.05,-0.06,0.54
1.503,-0.37,0.11,0.37,0.53
1.513,-0.32,0.47,-0.01,0.57
1.523,0.09,0.17,-0.35,0.40
1.533,-0.08,-0.09,0.06,0.14
1.543,0.11,-0.19,-0.30,0.37
1.553,0.10,-0.33,-0.03,0.35
1.563,0.06,-0.25,-0.30,0.39
1.574,0.13,-0.01,0.06,0.15
1.583,0.60,0.36,0.03,0.70
1.594,0.21,0.50,0.01,0.54
1.604,-0.05,0.07,-0.10,0.13
1.614,-0.15,-0.15,-0.07,0.22
1.624,-0.40,-0.09,-0.02,0.41
1.634,-0.38,0.30,0.66,0.82
1.644,-0.15,0.41,-0.36,0.57
1.654,-0.21,-0.03,-0.28,0.35
1.664,0.29,-0.34,0.25,0.52
1.674,-0.12,-0.06,-0.62,0.63
1.684,0.12,-0.28,0.21,0.37
1.695,-0.02,-0.18,-0.20,0.27
1.705,0.02,0.22,-0.30,0.37
1.715,0.44,0.36,0.32,0.66
1.725,0.33,0.32,-0.09,0.47
1.735,0.19,0.15,-0.58,0.63
1.745,-0.18,-0.25,0.44,0.54
1.755,-0.18,-0.17,-0.31,0.40
1.765,-0.70,0.11,0.69,0.99
1.775,-0.31,0.65,-0.41,0.83
1.785,0.06,0.01,0.01,0.07
1.795,-0.06,-0.28,-0.11,0.31
1.806,0.15,-0.30,-0.22,0.40
1.815,0.07,-0.06,-0.26,0.27
1.825,0.09,-0.12,0.09,0.17
1.836,0.30,-0.11,-0.05,0.32
1.846,0.40,0.33,-0.32,0.61
1.856,0.25,0.35,0.58,0.72
1.866,-0.06,0.27,-0.65,0.70
1.876,-0.17,-0.25,-0.04,0.30
1.886,-0.27,-0.10,0.17,0.34
1.896,-0.49,0.31,0.36,0.68
1.906,-0.34,0.55,-0.21,0.68
1.916,-0.23,0.05,0.03,0.23
1.926,0.52,-0.29,-0.52,0.79
1.937,-0.10,-0.35,0.36,0.51
1.947,0.04,-0.17,-0.61,0.63
1.957,-0.06,0.00,0.18,0.19
1.967,0.35,-0.08,-0.24,0.43
