time,ax,ay,az,atotal
2.168,0.79,0.37,1.06,1.37
2.179,0.34,0.31,-0.79,0.91
2.189,0.13,-0.02,-0.32,0.35
2.198,-0.66,0.12,0.97,1.18
2.209,-0.43,0.37,0.17,0.60
2.219,-0.63,0.86,-0.61,1.23
2.229,0.03,-0.21,0.91,0.93
2.239,0.03,-0.49,-0.52,0.72
2.249,0.02,-0.73,-0.39,0.82
2.259,0.29,-0.21,0.55,0.65
2.269,0.08,0.22,-0.89,0.92
2.279,-0.23,-0.25,0.57,0.66
2.289,0.35,0.29,-0.69,0.83
2.299,0.90,0.52,-0.36,1.10
2.310,0.63,0.06,0.43,0.76
2.320,-0.22,0.40,-0.60,0.76
2.330,-0.63,0.01,0.83,1.04
2.340,-0.61,0.57,-0.42,0.94
2.350,-0.28,-0.12,0.85,0.90
2.360,0.03,-0.02,-0.85,0.85
2.370,0.09,-0.45,0.27,0.53
2.380,0.24,-0.44,0.04,0.50
2.390,-0.30,-0.18,-0.23,0.42
2.400,-0.15,0.16,-0.37,0.43
2.410,0.64,-0.11,-0.17,0.67
2.421,0.05,0.38,-0.14,0.41
2.431,1.07,0.29,-0.08,1.11
2.441,0.11,0.20,-0.48,0.53
2.451,-0.35,0.10,0.37,0.52
2.461,-0.55,0.32,0.44,0.78
2.471,-0.60,0.73,-0.23,0.97
2.481,-0.41,0.05,0.38,0.56
2.491,0.28,-0.27,-0.28,0.48
2.501,-0.02,-0.57,-0.40,0.69
2.511,0.56,-0.58,0.42,0.90
2.521,-0.20,-0.14,-0.35,0.42
2.531,-0.00,0.07,0.05,0.09
2.542,-0.07,0.25,-0.65,0.70
2.552,0.81,0.25,0.26,0.88
2.562,0.48,0.45,-0.70,0.96
2.572,0.47,0.08,0.20,0.52
2.582,-0.53,0.14,0.55,0.78
2.592,-0.76,0.46,-0.25,0.93
2.602,-0.45,0.29,0.29,0.62
2.612,-0.28,-0.08,0.18,0.34
2.622,0.03,-0.03,-0.59,0.59
2.632,0.55,-0.58,0.05,0.80
2.642,-0.25,-0.42,0.16,0.51
2.652,0.17,-0.10,-0.18,0.26
2.663,0.05,0.07,-0.24,0.26
2.673,0.15,0.26,-0.24,0.39
2.683,0.67,0.40,-0.38,0.87
2.693,0.65,0.21,-0.05,0.69
2.703,-0.07,0.16,0.47,0.50
2.713,-0.43,0.14,-0.25,0.52
2.723,-0.67,0.00,0.51,0.84
2.733,0.00,-0.05,-0.01,0.05
2.743,-0.41,0.26,-0.06,0.49
2.753,0.22,-0.00,-0.30,0.37
2.763,0.02,-0.27,0.38,0.47
2.773,0.11,-0.37,-0.29,0.49
2.784,-0.16,-0.17,-0.26,0.35
2.794,0.22,-0.06,-0.28,0.36
2.804,0.18,0.27,0.12,0.35
2.814,0.72,0.35,-0.40,0.90
2.824,0.37,0.35,-0.63,0.81
2.834,-0.01,0.26,0.33,0.42
2.844,-0.41,0.01,0.80,0.90
2.854,-0.30,0.01,-0.84,0.89
2.864,-0.31,-0.18,0.58,0.68
2.874,-0.21,0.17,0.07,0.28
2.884,-0.05,0.20,-0.26,0.33
2.895,0.10,-0.22,0.12,0.27
2.905,-0.15,-0.33,-0.40,0.54
2.915,0.21,-0.37,0.31,0.52
