time,ax,ay,az,atotal
2.723,0.21,0.28,-0.17,0.39
2.733,0.47,0.12,0.32,0.58
2.743,0.44,0.15,-0.30,0.55
2.753,0.17,0.11,-0.10,0.22
2.763,-0.13,-0.02,-0.03,0.14
2.774,-0.30,-0.24,0.23,0.45
2.784,-0.36,-0.02,0.16,0.40
2.794,-0.41,0.42,-0.20,0.62
2.804,0.07,0.15,-0.01,0.17
2.814,0.15,-0.19,-0.20,0.32
2.824,0.18,-0.48,-0.17,0.54
2.834,0.17,-0.36,-0.16,0.43
2.844,0.07,-0.10,-0.12,0.17
2.854,0.35,0.23,-0.02,0.42
2.864,0.51,0.24,0.17,0.58
2.874,0.35,0.15,-0.24,0.45
2.885,-0.06,0.11,-0.13,0.18
2.895,-0.17,-0.01,-0.07,0.19
2.905,-0.34,0.02,0.31,0.46
2.915,-0.34,0.04,0.25,0.43
2.925,-0.07,0.29,-0.40,0.50
2.935,0.10,-0.09,0.20,0.24
2.945,0.17,-0.30,-0.33,0.47
2.955,-0.05,-0.44,-0.08,0.46
2.965,0.20,-0.29,-0.19,0.40
2.975,0.19,-0.04,0.01,0.19
2.985,0.28,0.30,0.02,0.41
2.995,0.47,0.34,-0.02,0.58
3.006,0.37,0.18,-0.16,0.44
3.016,-0.05,0.03,-0.11,0.12
3.026,-0.29,-0.11,-0.02,0.32
3.036,-0.30,0.05,0.20,0.36
3.046,-0.34,0.13,0.22,0.43
3.056,-0.15,0.19,-0.42,0.49
3.066,0.06,-0.10,0.00,0.12
3.076,0.23,-0.26,-0.09,0.35
3.086,0.14,-0.30,-0.26,0.42
3.096,0.20,-0.36,-0.10,0.43
3.106,0.17,-0.13,-0.08,0.23
3.116,0.34,0.29,0.03,0.45
3.127,0.50,0.36,0.05,0.62
3.137,0.24,0.27,-0.23,0.43
3.147,-0.15,0.06,-0.19,0.25
3.157,-0.31,-0.17,0.21,0.42
3.167,-0.28,0.07,0.18,0.34
3.177,-0.31,0.26,-0.03,0.41
3.187,-0.02,0.03,-0.12,0.13
3.197,0.18,-0.39,-0.11,0.44
3.207,0.18,-0.34,-0.24,0.45
3.217,0.12,-0.09,-0.05,0.16
3.228,0.02,-0.18,-0.06,0.19
3.238,0.13,-0.12,-0.13,0.22
3.248,0.44,0.23,0.10,0.50
3.258,0.62,0.40,-0.08,0.74
3.268,0.20,0.25,-0.11,0.34
3.278,-0.22,-0.02,-0.13,0.26
3.288,-0.35,-0.14,0.12,0.40
3.298,-0.39,0.07,0.34,0.53
3.308,-0.24,0.36,-0.26,0.51
3.318,0.01,-0.07,-0.03,0.07
3.328,0.15,-0.25,-0.33,0.44
3.338,0.18,-0.38,-0.01,0.42
3.348,0.17,-0.18,-0.25,0.35
3.359,0.11,-0.22,-0.07,0.26
3.369,0.33,-0.08,-0.17,0.37
3.379,0.34,0.18,0.26,0.47
3.389,0.47,0.36,-0.28,0.65
3.399,0.04,0.21,-0.08,0.22
3.409,-0.33,0.17,0.01,0.38
3.419,-0.45,0.05,0.27,0.52
3.429,-0.28,0.12,0.11,0.33
3.439,-0.18,0.29,-0.20,0.39
3.449,0.27,-0.32,0.10,0.43
3.459,0.13,-0.47,-0.33,0.59
3.469,0.12,-0.29,-0.14,0.35
3.480,0.08,0.02,-0.00,0.08
3.490,0.06,0.03,-0.24,0.25
3.500,0.34,-0.16,0.12,0.39
