time,ax,ay,az,atotal
1.472,-0.73,0.40,0.27,0.88
1.482,-0.44,0.30,0.18,0.56
1.492,-0.12,-0.01,-0.05,0.13
1.502,0.16,-0.36,-0.31,0.50
1.513,0.29,-0.47,-0.06,0.55
1.523,0.21,-0.26,-0.04,0.34
1.533,0.04,0.03,-0.24,0.25
1.543,0.13,-0.18,0.02,0.22
1.553,0.26,0.03,0.01,0.26
1.563,0.55,0.16,-0.01,0.57
1.573,0.31,0.15,-0.16,0.38
1.583,-0.07,0.14,0.03,0.16
1.593,-0.60,0.21,0.17,0.66
1.603,-0.79,0.56,0.10,0.98
1.613,-0.12,0.13,0.25,0.31
1.624,0.17,-0.16,-0.20,0.31
1.633,0.27,-0.51,-0.17,0.61
1.644,0.29,-0.42,-0.10,0.52
1.654,0.04,-0.04,-0.09,0.11
1.664,-0.09,-0.00,-0.01,0.09
1.674,-0.00,-0.22,-0.12,0.25
1.684,0.27,0.04,-0.38,0.47
1.694,0.50,0.17,0.57,0.78
1.704,0.66,0.21,-0.55,0.89
1.714,-0.25,0.12,0.20,0.34
1.724,-0.62,0.39,0.10,0.74
1.735,-0.84,0.48,0.06,0.97
1.745,-0.17,0.04,0.23,0.29
1.755,0.16,-0.12,-0.24,0.31
1.765,0.34,-0.45,-0.17,0.59
1.775,0.33,-0.57,0.03,0.65
1.785,0.04,-0.28,-0.24,0.37
1.795,-0.07,-0.02,0.04,0.09
1.805,0.06,0.03,0.01,0.07
1.815,0.49,0.14,-0.34,0.61
1.825,0.37,0.27,0.23,0.51
1.835,0.27,0.20,-0.14,0.37
1.845,-0.24,0.17,0.01,0.29
1.855,-0.54,0.09,0.15,0.56
1.866,-0.35,-0.12,0.23,0.43
1.876,-0.12,0.11,-0.15,0.23
1.886,0.02,0.17,0.07,0.18
1.896,0.19,-0.11,-0.11,0.25
1.906,0.14,-0.49,-0.07,0.52
1.916,-0.13,-0.32,-0.26,0.44
1.926,-0.06,-0.20,0.34,0.40
1.936,0.20,0.06,-0.28,0.35
1.946,0.73,0.27,-0.51,0.93
1.956,0.53,0.24,0.46,0.74
1.966,0.01,0.15,-0.11,0.19
1.977,-0.28,0.01,-0.14,0.31
1.987,-0.56,0.02,0.20,0.59
1.997,-0.32,0.01,0.34,0.47
2.007,-0.27,0.16,-0.25,0.40
2.017,0.06,0.20,0.01,0.21
2.027,0.04,0.02,-0.08,0.09
2.037,0.17,-0.48,-0.10,0.51
2.047,0.08,-0.53,-0.15,0.56
2.057,0.14,-0.31,0.15,0.37
2.067,0.26,0.14,-0.23,0.37
2.077,0.57,0.49,-0.43,0.87
2.088,0.31,0.20,0.57,0.68
2.097,0.00,0.13,-0.52,0.54
2.108,-0.38,-0.13,0.26,0.48
2.118,-0.28,0.05,-0.07,0.30
2.128,-0.29,0.05,0.45,0.54
2.138,-0.22,0.27,-0.23,0.41
2.148,0.06,0.12,-0.03,0.14
2.158,0.03,-0.08,-0.10,0.13
2.168,0.05,-0.38,-0.14,0.41
2.178,0.17,-0.49,-0.05,0.52
2.188,0.13,-0.32,0.20,0.40
2.198,0.25,0.26,-0.41,0.55
2.208,0.57,0.58,-0.21,0.83
2.218,0.30,0.13,0.51,0.61
2.229,0.14,-0.09,-0.49,0.52
2.239,-0.39,-0.23,0.19,0.49
2.249,-0.46,0.05,0.12,0.48
2.259,-0.29,0.25,0.26,0.46
2.269,-0.21,0.29,-0.03,0.36
2.279,0.01,0.14,-0.21,0.25
2.289,0.08,-0.20,-0.02,0.21
2.299,0.15,-0.29,-0.19,0.38
2.309,0.18,-0.44,-0.09,0.48
2.319,0.04,-0.37,0.23,0.44
2.329,0.25,0.11,-0.35,0.44
2.340,0.62,0.49,-0.28,0.84
2.350,0.42,0.25,0.34,0.60
2.360,-0.16,0.11,-0.28,0.34
2.370,-0.34,-0.24,0.13,0.44
2.380,-0.56,0.06,-0.03,0.56
2.390,-0.13,0.29,0.38,0.49
2.400,0.02,0.21,0.01,0.21
2.410,0.02,-0.02,-0.33,0.33
2.420,-0.01,-0.29,-0.00,0.29
2.430,0.05,-0.32,-0.04,0.32
2.440,-0.00,-0.16,-0.21,0.26
2.450,0.11,-0.35,0.31,0.48
2.461,0.32,0.01,-0.43,0.54
2.471,0.55,0.48,-0.29,0.79
2.481,0.56,0.35,0.11,0.67
2.491,-0.13,0.08,0.18,0.24
2.501,-0.27,-0.18,-0.27,0.43
2.511,-0.52,-0.15,0.24,0.59
2.521,-0.22,0.14,0.40,0.48
2.531,-0.22,0.46,-0.24,0.56
2.541,0.11,-0.05,0.06,0.13
2.551,0.09,-0.24,-0.23,0.34
2.561,-0.03,-0.25,-0.06,0.25
2.572,0.13,-0.17,0.00,0.22
2.582,0.09,-0.32,0.14,0.36
2.592,0.26,-0.11,-0.39,0.48
2.602,0.54,0.31,-0.15,0.64
2.612,0.52,0.28,0.05,0.59
2.622,0.04,0.06,0.06,0.09
2.632,-0.30,-0.10,-0.04,0.32
2.642,-0.81,0.39,0.10,0.90
2.652,-0.25,0.23,0.38,0.51
2.662,-0.18,0.21,-0.15,0.32
2.672,0.19,-0.17,-0.07,0.26
2.682,0.25,-0.46,-0.10,0.53
2.693,0.04,-0.38,-0.08,0.39
2.703,-0.11,-0.14,0.02,0.17
2.713,-0.02,-0.04,0.14,0.15
2.723,0.41,-0.04,-0.42,0.59
2.733,0.48,0.33,-0.14,0.60
2.743,0.65,0.26,0.05,0.70
2.753,0.05,0.04,0.28,0.29
2.763,-0.35,-0.05,-0.32,0.47
2.774,-0.73,0.12,0.28,0.79
2.783,-0.25,0.08,0.32,0.41
2.793,-0.18,0.26,-0.22,0.38
