time,ax,ay,az,atotal
2.320,0.02,-0.11,0.17,0.21
2.330,-0.14,0.22,-2.08,2.10
2.340,-0.17,-0.98,2.47,2.66
2.350,2.78,2.90,-0.86,4.11
2.360,-0.13,-1.67,0.24,1.69
2.370,0.54,1.44,-0.10,1.54
2.380,-0.72,-0.06,0.28,0.77
2.390,-1.86,-0.98,-0.82,2.25
2.400,-1.01,-0.26,-0.43,1.12
2.410,-0.55,0.11,-0.01,0.56
2.421,0.03,0.40,-0.30,0.50
2.431,-0.26,0.05,0.74,0.78
2.441,1.16,0.34,-0.70,1.40
2.451,-0.07,-0.33,0.75,0.82
2.461,0.63,0.32,-0.97,1.20
2.471,-0.62,-1.89,0.99,2.22
2.481,1.82,1.72,-0.41,2.54
2.491,1.07,-0.68,1.27,1.79
2.501,0.06,1.49,-1.52,2.13
2.511,-1.22,-0.84,0.27,1.51
2.521,-1.13,0.19,-0.78,1.39
2.531,-0.78,0.82,0.62,1.29
2.542,-0.20,-0.07,-0.99,1.01
2.552,-0.89,-0.88,0.71,1.44
2.562,0.88,1.41,-0.91,1.89
2.572,-0.53,-2.95,0.39,3.02
2.582,0.27,0.70,0.03,0.75
2.592,0.52,-0.23,0.79,0.97
2.602,0.72,0.04,-0.38,0.81
2.612,1.31,1.22,1.08,2.09
2.622,1.10,1.22,-2.31,2.84
2.632,-0.97,-0.57,0.86,1.42
2.642,-0.45,1.03,0.62,1.28
2.653,-1.81,-1.78,-0.44,2.58
2.663,-0.65,0.10,-0.29,0.72
2.673,-0.36,0.26,-0.75,0.87
2.683,-0.34,-0.58,0.14,0.69
2.693,0.65,0.53,0.22,0.87
2.703,0.47,-0.35,0.06,0.59
2.713,-0.34,-0.33,-0.39,0.62
2.723,-0.71,-0.18,0.01,0.73
2.733,1.88,0.62,1.25,2.34
2.743,1.46,0.35,-0.22,1.51
2.753,0.26,-0.03,-1.09,1.12
2.764,-0.14,0.44,0.75,0.88
2.774,-0.95,-0.11,-0.14,0.96
2.784,-1.67,-0.79,-0.24,1.86
2.794,-1.44,1.13,-0.34,1.86
2.804,0.03,0.79,-0.94,1.22
2.814,0.21,0.28,0.37,0.51
2.824,0.72,-0.00,0.22,0.75
2.834,0.18,-1.61,0.10,1.62
2.844,0.01,-0.40,0.03,0.40
2.854,-0.22,-1.23,-0.09,1.25
2.864,0.74,0.15,0.03,0.76
2.874,1.73,2.48,1.53,3.39
2.885,0.44,0.93,-2.37,2.58
2.895,-0.56,0.52,0.29,0.82
2.905,-0.55,0.38,0.70,0.97
2.915,-1.17,-1.93,-0.30,2.28
2.925,-0.30,-0.75,-0.03,0.81
2.935,-0.90,-0.51,-0.16,1.05
2.945,0.25,1.53,-0.30,1.58
2.955,0.72,1.09,1.47,1.97
2.965,2.40,3.49,-0.54,4.27
2.975,2.22,1.40,-0.06,2.63
2.985,0.85,0.11,-0.01,0.85
2.995,-0.88,0.94,-0.18,1.30
3.006,-4.54,-0.46,0.06,4.56
3.015,-1.92,1.84,-1.56,3.08
3.026,-1.16,-1.31,-0.35,1.79
3.036,-0.09,-1.26,-0.32,1.31
3.046,1.25,-0.39,2.79,3.08
3.056,1.52,0.64,1.26,2.07
3.066,0.49,-0.80,-4.08,4.18
3.076,-0.25,-0.67,-1.76,1.90
3.086,-0.51,0.38,5.04,5.08
3.096,-1.09,1.05,0.55,1.61
3.106,-0.93,-0.95,-4.07,4.28
3.117,-0.80,-0.90,-2.36,2.65
3.127,-0.19,-0.98,3.20,3.35
3.137,0.40,-1.04,0.43,1.20
3.147,0.60,-0.39,-0.23,0.75
3.157,0.82,0.06,0.20,0.85
3.167,0.86,-0.45,-2.05,2.27
3.177,-0.15,-0.36,0.57,0.70
3.187,0.03,0.56,1.79,1.88
3.197,-0.23,-0.23,-1.35,1.39
3.207,-1.70,-0.56,-0.32,1.81
3.217,0.37,0.11,-0.69,0.79
3.227,-0.54,-2.34,0.10,2.41
3.237,0.92,0.10,1.17,1.49
3.248,-0.42,-1.60,-0.43,1.71
3.258,-0.17,-0.38,-0.95,1.04
3.268,0.05,-0.84,0.23,0.87
3.278,-0.77,-0.93,-0.72,1.40
3.288,-0.08,-1.48,0.71,1.65
3.298,0.40,-0.65,-0.15,0.77
3.308,0.83,-0.28,1.14,1.44
3.318,5.79,3.50,3.33,7.54
3.328,2.84,1.00,-6.27,6.96
3.338,0.10,1.14,2.14,2.43
3.348,0.01,1.07,1.50,1.85
3.358,-3.32,-2.18,-1.17,4.14
3.369,-2.85,-0.97,0.89,3.14
3.379,-2.49,1.84,-0.14,3.10
3.389,-0.97,1.78,-2.27,3.04
3.399,3.89,1.97,-0.32,4.37
3.409,0.71,1.14,1.45,1.97
3.419,1.95,0.95,0.71,2.29
3.429,-0.37,-0.45,0.72,0.93
3.439,-4.04,-0.85,-2.65,4.91
3.449,-1.45,-0.76,0.02,1.63
3.459,-0.30,-0.11,-0.26,0.41
3.470,-0.72,-1.02,0.67,1.42
3.480,2.07,0.05,0.91,2.26
3.490,0.95,-0.02,-1.16,1.50
3.500,-0.71,-1.38,-0.02,1.55
3.510,-0.16,-0.07,0.19,0.26
3.520,0.27,1.02,1.07,1.50
3.530,0.71,0.63,-0.20,0.97
3.540,1.43,1.12,-1.75,2.53
3.550,1.23,1.03,0.86,1.82
3.560,-0.22,0.16,0.14,0.31
3.570,-2.81,-1.49,0.62,3.24
3.580,-2.28,-0.11,-1.18,2.57
3.590,-0.27,-0.18,-0.92,0.97
3.601,1.03,0.55,0.81,1.42
3.610,0.78,-0.60,0.06,0.99
3.621,0.38,-0.13,0.09,0.41
3.631,-0.28,-0.12,-0.48,0.57
3.641,0.00,-0.62,0.42,0.75
3.651,0.97,0.14,1.05,1.43
3.661,1.81,1.41,0.37,2.33
3.671,0.83,1.00,-1.85,2.26
3.681,-1.49,-1.28,1.03,2.21
3.691,-0.95,1.02,-0.64,1.53
3.701,-1.85,0.47,-0.53,1.98
3.711,-1.36,-0.17,-0.81,1.59
3.722,-0.29,-0.02,-0.58,0.65
3.732,1.55,0.38,1.08,1.93
3.742,0.67,-1.34,0.90,1.75
3.752,0.14,-0.93,-0.60,1.11
3.762,-0.58,-0.91,0.26,1.11
3.772,0.64,1.40,-0.92,1.79
3.782,0.52,-0.14,1.20,1.32
3.792,1.01,1.55,-0.21,1.86
3.802,0.57,0.44,-0.76,1.05
3.812,0.11,0.57,0.21,0.61
3.822,-1.80,0.23,-0.04,1.81
3.832,-1.96,-0.25,-0.87,2.16
3.843,-0.14,-0.42,-0.05,0.44
3.853,0.33,-0.22,0.81,0.90
3.863,-0.45,-0.86,-1.30,1.62
3.873,0.19,-1.77,2.45,3.03
3.883,0.64,0.85,-1.60,1.92
3.893,-0.45,-0.50,-0.86,1.09
3.903,-0.18,-0.16,1.48,1.50
3.913,1.82,1.68,-0.07,2.48
3.923,1.02,-0.16,-0.11,1.03
3.933,2.08,0.45,4.38,4.87
3.943,-1.88,0.01,-1.73,2.55
3.954,-1.81,0.86,0.20,2.02
3.964,-1.91,0.92,-0.58,2.19
3.974,-0.38,-0.55,-4.57,4.62
3.984,0.13,-0.32,2.51,2.53
3.994,-0.26,-1.15,0.50,1.28
4.004,0.43,1.64,1.48,2.25
4.014,0.02,-0.10,-0.65,0.66
4.024,0.87,1.42,-2.30,2.84
4.034,0.91,0.45,1.69,1.97
4.044,0.99,-0.13,-0.96,1.39
4.054,0.27,0.26,0.72,0.82
4.064,0.28,-0.16,0.71,0.78
4.075,-0.47,0.15,-1.87,1.94
4.085,-1.03,0.74,0.36,1.31
4.095,-1.06,-0.64,-1.52,1.96
4.105,-0.37,-0.85,0.80,1.23
4.115,-0.14,-1.28,0.17,1.30
