time,ax,ay,az,atotal
1.493,0.05,0.03,-0.16,0.17
1.503,0.26,-0.06,0.06,0.27
1.513,0.32,0.15,0.02,0.36
1.523,0.50,0.35,-0.13,0.63
1.533,0.28,0.29,-0.05,0.41
1.543,-0.21,-0.05,-0.14,0.26
1.553,-0.43,-0.12,0.25,0.52
1.563,-0.36,0.17,0.21,0.45
1.573,-0.25,0.54,-0.16,0.61
1.584,0.06,0.09,-0.09,0.14
1.593,0.24,-0.46,-0.10,0.53
1.604,0.08,-0.44,-0.22,0.50
1.614,0.19,-0.13,-0.15,0.28
1.624,0.08,0.09,0.05,0.13
1.634,0.31,0.04,-0.11,0.33
1.644,0.37,0.05,0.18,0.42
1.654,0.42,0.31,-0.37,0.64
1.664,-0.02,0.18,0.20,0.27
1.674,-0.14,0.09,-0.26,0.31
1.684,-0.31,-0.16,0.36,0.50
1.694,-0.29,0.19,0.07,0.35
1.705,-0.28,0.42,-0.07,0.51
1.715,0.05,0.04,-0.17,0.19
1.725,0.18,-0.40,-0.14,0.46
1.735,0.20,-0.41,-0.14,0.48
1.745,0.10,-0.31,-0.05,0.33
1.755,0.08,0.04,-0.22,0.24
1.765,0.21,0.21,0.09,0.31
1.775,0.56,0.03,0.14,0.58
1.785,0.40,0.27,-0.30,0.57
1.795,0.10,0.17,-0.03,0.20
1.805,-0.20,0.10,-0.08,0.24
1.815,-0.35,-0.16,0.39,0.55
1.826,-0.38,0.13,-0.08,0.41
1.836,-0.29,0.39,-0.12,0.50
1.846,0.11,0.04,-0.02,0.12
1.856,0.09,-0.25,-0.24,0.36
1.866,0.25,-0.48,-0.09,0.55
1.876,0.11,-0.24,-0.18,0.32
1.886,0.22,-0.04,0.00,0.23
1.896,0.30,0.26,-0.00,0.39
1.906,0.45,0.16,0.06,0.48
1.916,0.32,0.12,-0.19,0.38
1.926,0.01,0.09,-0.16,0.19
1.936,-0.35,0.09,0.11,0.38
1.946,-0.37,0.11,0.35,0.52
1.957,-0.20,0.18,0.07,0.27
1.967,-0.16,0.37,-0.31,0.51
1.977,0.18,-0.10,0.06,0.21
1.987,0.02,-0.23,-0.24,0.34
1.997,0.26,-0.61,-0.01,0.66
2.007,-0.02,-0.19,-0.40,0.44
2.017,0.24,0.06,0.11,0.27
2.027,0.40,0.36,0.05,0.54
2.037,0.40,0.27,-0.03,0.48
2.047,0.28,0.08,-0.16,0.33
2.057,-0.07,-0.04,-0.10,0.13
2.068,-0.28,-0.06,0.05,0.29
2.078,-0.28,0.14,0.39,0.50
2.088,-0.40,0.36,-0.04,0.54
2.098,-0.11,0.23,-0.28,0.38
2.108,0.27,-0.28,0.08,0.39
2.118,0.01,-0.18,-0.31,0.35
2.128,0.13,-0.32,-0.10,0.36
2.138,0.15,-0.24,-0.10,0.30
2.148,0.26,0.04,0.04,0.26
2.158,0.41,0.21,0.03,0.46
2.168,0.42,0.38,-0.13,0.58
2.179,0.16,0.08,0.04,0.19
2.189,-0.18,-0.01,-0.30,0.35
2.199,-0.33,-0.15,0.29,0.46
2.209,-0.31,0.33,0.17,0.48
2.219,-0.31,0.45,0.02,0.55
2.229,0.04,0.03,-0.28,0.28
2.239,0.15,-0.47,-0.07,0.50
2.249,0.20,-0.30,-0.17,0.39
2.259,0.13,-0.11,-0.15,0.23
2.269,0.08,-0.20,-0.02,0.22
2.279,0.15,0.04,-0.16,0.22
2.290,0.41,0.32,0.13,0.54
2.299,0.55,0.36,-0.04,0.66
2.310,0.25,-0.03,-0.22,0.33
2.320,-0.26,-0.10,-0.11,0.30
2.330,-0.38,-0.12,0.49,0.63
2.340,-0.49,0.45,-0.02,0.66
2.350,-0.23,0.51,-0.14,0.57
2.360,0.13,-0.11,0.01,0.17
2.370,0.18,-0.40,-0.32,0.54
2.380,0.23,-0.37,0.01,0.43
2.390,0.09,-0.04,-0.22,0.24
2.400,0.10,-0.15,0.02,0.18
2.410,0.27,0.05,-0.05,0.28
2.421,0.43,0.19,0.13,0.49
2.431,0.45,0.35,-0.20,0.60
2.441,0.04,0.15,-0.17,0.23
2.451,-0.32,-0.15,0.19,0.40
2.461,-0.47,-0.06,0.23,0.53
2.471,-0.39,0.40,-0.10,0.57
2.481,-0.07,0.44,-0.01,0.45
2.491,0.27,-0.17,-0.00,0.32
2.501,0.05,-0.41,-0.40,0.57
2.511,0.15,-0.28,-0.06,0.33
2.521,0.12,-0.08,-0.01,0.15
2.531,0.04,-0.05,-0.23,0.24
2.541,0.33,0.04,-0.01,0.33
2.552,0.44,0.26,0.19,0.55
2.562,0.40,0.33,-0.19,0.56
2.572,0.01,0.19,-0.23,0.30
2.582,-0.32,-0.15,0.24,0.43
2.592,-0.42,-0.05,0.19,0.46
2.602,-0.42,0.34,-0.07,0.55
2.612,-0.14,0.36,-0.11,0.40
2.622,0.26,-0.20,-0.08,0.34
2.632,0.21,-0.42,-0.25,0.53
2.642,0.19,-0.31,-0.10,0.38
2.653,0.11,-0.07,-0.07,0.15
2.663,0.12,0.11,-0.11,0.20
2.673,0.35,0.01,0.13,0.37
2.683,0.35,0.21,-0.06,0.41
2.693,0.35,0.28,-0.18,0.48
2.703,-0.02,0.17,-0.01,0.17
2.713,-0.30,-0.16,0.09,0.36
2.723,-0.35,-0.07,0.25,0.44
2.733,-0.29,0.34,-0.12,0.46
2.743,-0.09,0.29,-0.01,0.30
2.753,0.11,-0.03,-0.11,0.16
2.763,0.17,-0.47,-0.14,0.52
2.774,0.10,-0.38,-0.20,0.44
2.784,0.16,-0.13,-0.06,0.22
2.794,0.12,0.15,-0.10,0.22
2.804,0.40,0.18,0.13,0.45
2.814,0.43,0.22,-0.04,0.48
2.824,0.24,0.20,-0.19,0.37
2.834,-0.02,0.03,-0.12,0.13
2.844,-0.32,-0.12,0.17,0.38
2.854,-0.22,-0.21,0.30,0.42
2.864,-0.40,0.29,-0.27,0.56
2.874,-0.06,0.36,0.02,0.37
2.885,0.07,0.09,-0.11,0.16
2.894,0.12,-0.42,-0.23,0.49
2.905,0.17,-0.44,-0.16,0.50
2.915,0.19,-0.17,-0.01,0.26
2.925,0.25,0.19,-0.17,0.36
2.935,0.37,0.30,0.23,0.52
2.945,0.38,0.17,-0.08,0.43
2.955,0.10,0.08,-0.33,0.35
2.965,-0.05,-0.10,0.05,0.12
2.975,-0.32,-0.03,0.12,0.34
2.985,-0.23,-0.02,0.29,0.37
2.995,-0.31,0.36,-0.16,0.50
3.006,0.04,0.23,-0.02,0.23
3.016,0.08,-0.08,-0.21,0.24
3.026,0.03,-0.30,-0.13,0.32
3.036,0.17,-0.41,-0.13,0.46
3.046,0.08,-0.10,-0.12,0.18
3.056,0.28,0.26,0.00,0.38
3.066,0.42,0.43,0.11,0.61
3.076,0.46,0.12,-0.14,0.49
3.086,0.13,0.04,-0.13,0.19
3.096,-0.39,-0.10,-0.09,0.41
3.106,-0.20,-0.08,0.11,0.24
3.116,-0.20,0.25,0.03,0.32
3.127,-0.13,0.28,0.83,0.89
3.137,0.14,0.13,-0.89,0.91
3.147,-0.30,-0.37,-0.02,0.47
3.157,0.18,-0.16,0.03,0.24
3.167,0.17,-0.27,-0.14,0.35
3.177,0.34,-0.25,-0.17,0.46
3.187,0.30,0.11,0.05,0.32
3.197,0.42,0.43,-0.15,0.62
3.207,0.25,0.33,0.17,0.44
3.217,0.17,-0.08,-0.20,0.28
3.227,-0.22,-0.14,-0.20,0.33
3.238,-0.26,-0.09,0.26,0.38
3.248,-0.22,0.25,0.20,0.39
3.258,-0.30,0.33,-0.02,0.44
3.268,-0.02,0.12,-0.17,0.21
3.278,0.09,-0.24,-0.04,0.26
3.288,0.13,-0.29,-0.16,0.35
3.298,0.10,-0.05,-0.28,0.30
3.308,0.16,-0.27,0.20,0.37
3.318,0.16,-0.09,-0.07,0.20
3.328,0.53,0.34,-0.52,0.82
3.338,0.47,0.33,0.41,0.71
3.348,0.25,0.21,-0.35,0.48
3.358,-0.29,-0.23,0.07,0.37
3.369,-0.41,-0.17,-0.03,0.44
3.378,-0.22,0.09,0.36,0.43
3.389,-0.21,0.54,-0.13,0.60
3.399,0.07,0.13,-0.03,0.15
3.409,-0.05,-0.37,-0.13,0.40
3.419,0.12,-0.25,-0.34,0.43
3.429,0.20,-0.16,0.13,0.29
3.439,0.15,-0.21,-0.25,0.36
3.449,0.15,-0.18,0.08,0.25
3.459,0.58,0.29,-0.37,0.75
3.469,0.50,0.27,0.37,0.68
3.479,0.25,0.16,-0.47,0.56
3.490,-0.35,0.02,0.14,0.38
3.500,-0.60,0.37,0.11,0.71
3.510,-0.38,0.18,0.36,0.55
3.520,-0.02,0.16,-0.15,0.22
3.530,0.22,-0.12,-0.18,0.31
3.540,0.17,-0.42,-0.03,0.46
3.550,0.01,-0.30,-0.19,0.36
3.560,0.01,-0.06,-0.11,0.12
3.570,0.04,0.06,-0.05,0.09
3.580,0.25,-0.14,-0.07,0.29
3.590,0.39,0.13,-0.08,0.42
3.601,0.50,0.27,0.12,0.58
3.611,0.36,0.26,-0.29,0.53
3.621,-0.24,0.08,0.02,0.25
3.631,-0.47,-0.01,0.09,0.48
3.641,-0.39,0.04,0.28,0.48
3.651,-0.29,0.35,-0.03,0.45
3.661,-0.01,0.29,-0.27,0.39
3.671,0.26,-0.40,0.02,0.48
3.681,0.13,-0.49,-0.22,0.55
