time,ax,ay,az,atotal
2.683,0.10,-0.06,-0.12,0.17
2.693,0.09,0.09,-0.14,0.19
2.703,0.33,0.08,-0.10,0.36
2.713,0.33,0.25,0.27,0.50
2.723,0.53,0.29,-0.36,0.70
2.733,-0.03,0.25,-0.08,0.26
2.743,-0.19,-0.15,0.07,0.26
2.753,-0.47,-0.06,0.05,0.47
2.764,-0.44,0.30,0.23,0.58
2.774,-0.25,0.59,-0.18,0.66
2.784,0.07,0.07,-0.13,0.16
2.794,0.23,-0.43,-0.14,0.50
2.804,0.15,-0.33,-0.23,0.43
2.814,0.11,-0.09,-0.09,0.17
2.824,0.11,0.10,-0.13,0.20
2.834,0.34,-0.00,0.06,0.34
2.844,0.36,0.20,-0.02,0.41
2.854,0.37,0.27,-0.13,0.48
2.864,-0.01,0.30,-0.19,0.35
2.874,-0.31,0.02,0.05,0.32
2.884,-0.36,-0.10,0.34,0.50
2.895,-0.42,0.34,-0.16,0.56
2.905,-0.16,0.39,0.01,0.42
2.915,0.13,0.04,-0.17,0.22
2.925,0.17,-0.48,-0.10,0.52
2.935,0.12,-0.34,-0.26,0.44
2.945,0.10,-0.14,0.00,0.17
2.955,0.10,0.14,-0.11,0.21
2.965,0.29,0.19,0.04,0.35
2.975,0.44,0.10,0.06,0.45
2.985,0.26,0.29,-0.24,0.46
2.996,-0.01,0.17,-0.13,0.21
3.006,-0.20,-0.04,0.04,0.21
3.016,-0.34,-0.05,0.33,0.48
3.026,-0.55,0.28,-0.04,0.62
3.036,-0.12,0.37,-0.18,0.43
3.046,0.11,0.06,-0.02,0.13
3.056,0.12,-0.28,-0.28,0.41
3.066,0.15,-0.50,-0.03,0.52
3.076,0.19,-0.17,-0.23,0.35
3.086,0.20,0.18,-0.06,0.28
3.096,0.37,0.30,0.20,0.52
3.107,0.38,0.20,-0.12,0.44
3.116,0.10,0.22,-0.22,0.32
3.127,-0.04,0.04,-0.01,0.06
3.137,-0.30,0.05,0.04,0.31
3.147,-0.35,0.07,0.31,0.47
3.157,-0.31,0.33,-0.15,0.48
3.167,-0.11,0.27,-0.08,0.31
3.177,0.09,-0.05,-0.16,0.19
3.187,0.18,-0.30,-0.12,0.37
3.197,0.20,-0.43,-0.14,0.50
3.207,-0.06,-0.11,-0.20,0.24
3.217,0.25,0.15,0.06,0.30
3.228,0.39,0.47,0.06,0.61
3.237,0.45,0.22,-0.13,0.52
3.248,0.19,0.06,-0.14,0.24
3.258,-0.13,-0.10,-0.07,0.18
3.268,-0.35,-0.00,0.13,0.37
3.278,-0.35,0.29,0.36,0.58
3.288,-0.41,0.47,-0.20,0.65
3.298,-0.17,0.20,-0.15,0.30
3.308,0.24,-0.20,-0.04,0.32
3.318,0.13,-0.22,-0.21,0.33
3.328,0.21,-0.33,-0.19,0.44
3.338,0.12,-0.16,-0.06,0.21
3.349,0.25,0.16,0.02,0.30
3.358,0.41,0.35,0.03,0.53
3.369,0.42,0.22,-0.02,0.47
3.379,0.07,0.11,-0.28,0.30
3.389,-0.33,-0.08,0.01,0.34
3.399,-0.34,0.01,0.34,0.48
3.409,-0.40,0.52,0.02,0.66
3.419,-0.15,0.34,-0.06,0.38
3.429,-0.02,-0.11,-0.26,0.28
3.439,0.16,-0.45,-0.11,0.49
3.449,0.10,-0.08,-0.14,0.19
3.459,0.11,-0.06,-0.10,0.16
3.469,0.10,-0.16,-0.11,0.22
3.480,0.24,0.12,0.01,0.27
3.490,0.46,0.37,0.12,0.60
3.500,0.42,0.36,-0.19,0.59
3.510,0.12,-0.01,-0.05,0.13
3.520,-0.26,-0.14,-0.03,0.30
3.530,-0.48,-0.02,0.29,0.56
3.540,-0.47,0.50,0.03,0.69
3.550,-0.19,0.41,-0.10,0.46
3.560,0.01,-0.07,-0.20,0.21
3.570,0.27,-0.44,-0.08,0.52
3.581,0.13,-0.19,-0.16,0.28
3.591,0.10,-0.06,-0.14,0.18
3.600,0.19,-0.15,0.03,0.24
3.611,0.26,0.14,-0.07,0.30
3.621,0.45,0.27,0.03,0.52
3.631,0.39,0.35,-0.06,0.53
3.641,-0.02,0.09,-0.23,0.25
3.651,-0.40,-0.05,0.15,0.43
3.661,-0.49,0.02,0.34,0.59
3.671,-0.42,0.50,-0.22,0.69
3.681,-0.02,0.33,-0.01,0.33
3.691,0.25,-0.27,-0.07,0.38
3.701,0.11,-0.41,-0.27,0.51
3.712,0.05,-0.22,-0.13,0.26
3.722,0.04,0.08,-0.08,0.12
3.732,0.07,0.04,-0.05,0.10
3.742,0.34,0.10,-0.00,0.35
3.752,0.51,0.22,0.08,0.56
3.762,0.39,0.33,-0.22,0.55
3.772,-0.06,0.04,-0.05,0.09
3.782,-0.42,-0.18,0.27,0.53
3.792,-0.56,0.21,0.05,0.61
3.802,-0.38,0.47,-0.07,0.61
3.812,-0.00,0.26,-0.09,0.27
3.822,0.24,-0.28,-0.17,0.41
3.833,0.21,-0.38,-0.29,0.52
3.842,0.14,-0.21,0.04,0.26
3.853,0.01,0.08,-0.13,0.15
3.863,0.17,0.23,-0.41,0.50
3.873,0.39,-0.01,0.69,0.79
3.883,0.36,0.36,-0.46,0.69
3.893,0.33,0.14,0.00,0.36
3.903,-0.10,0.21,-0.36,0.42
3.913,-0.43,-0.28,0.60,0.79
3.923,-0.30,0.07,-0.13,0.34
3.933,-0.49,0.37,-0.07,0.62
3.943,0.15,0.35,-0.05,0.38
3.954,0.11,-0.17,-0.07,0.21
3.964,0.11,-0.42,-0.35,0.56
3.974,0.12,-0.32,-0.05,0.35
3.984,0.05,0.02,-0.09,0.10
3.994,0.14,0.25,-0.17,0.33
4.004,0.45,0.19,0.23,0.54
4.014,0.37,0.23,-0.17,0.47
4.024,0.25,0.17,-0.20,0.36
4.034,-0.09,0.06,-0.04,0.12
4.044,-0.41,-0.21,0.39,0.61
4.054,-0.32,0.07,-0.06,0.33
4.064,-0.47,0.44,0.00,0.64
4.075,-0.02,0.34,-0.09,0.35
4.085,0.06,-0.07,-0.18,0.21
4.095,0.21,-0.45,-0.08,0.51
4.105,0.19,-0.28,-0.33,0.47
4.115,0.08,0.03,0.18,0.19
4.125,0.37,0.27,-0.13,0.48
4.135,0.33,0.24,0.09,0.42
4.145,0.32,0.12,-0.07,0.35
4.155,0.11,0.13,-0.27,0.32
4.165,-0.13,0.01,0.02,0.13
4.175,-0.31,-0.06,0.25,0.40
4.186,-0.31,0.03,0.15,0.35
4.196,-0.33,0.41,-0.19,0.56
4.206,0.02,0.20,0.03,0.20
4.216,0.08,-0.12,-0.22,0.27
4.226,0.11,-0.31,-0.20,0.39
4.236,0.20,-0.32,-0.08,0.38
4.246,0.08,-0.06,-0.09,0.14
4.256,0.22,0.38,-0.05,0.44
4.266,0.41,0.44,0.08,0.60
4.276,0.47,0.11,-0.22,0.53
4.286,0.02,0.07,-0.09,0.12
4.297,-0.17,-0.14,-0.09,0.23
4.307,-0.32,-0.07,0.19,0.38
4.317,-0.30,0.20,0.26,0.44
4.327,-0.32,0.35,-0.11,0.48
4.337,-0.04,0.13,-0.25,0.28
4.347,0.03,-0.12,0.01,0.12
4.357,0.18,-0.19,-0.21,0.34
4.367,0.22,-0.44,-0.06,0.49
4.377,0.11,-0.19,-0.15,0.27
4.387,0.29,0.26,0.03,0.39
4.397,0.41,0.51,0.09,0.66
4.407,0.32,0.38,-0.19,0.54
4.418,0.06,0.02,-0.08,0.10
4.428,-0.27,-0.10,-0.11,0.30
4.438,-0.36,-0.04,0.23,0.43
4.448,-0.26,0.31,0.14,0.43
4.458,-0.12,0.26,0.02,0.28
4.468,-0.07,0.02,-0.30,0.31
4.478,0.05,-0.24,-0.07,0.25
4.488,0.11,-0.21,0.03,0.24
4.498,0.01,-0.14,-0.29,0.32
4.508,0.19,-0.23,0.00,0.30
4.518,0.27,0.07,-0.01,0.28
4.528,0.40,0.44,0.03,0.59
4.538,0.48,0.40,-0.09,0.63
4.549,0.17,0.04,-0.13,0.22
4.559,-0.26,-0.12,-0.11,0.31
4.569,-0.30,-0.15,0.27,0.43
4.579,-0.43,0.31,0.16,0.55
4.589,-0.28,0.49,-0.09,0.58
4.599,0.04,0.07,-0.11,0.14
4.609,-0.00,-0.29,-0.12,0.31
4.619,0.16,-0.23,-0.25,0.38
4.629,0.18,-0.09,-0.01,0.20
4.639,0.10,-0.20,-0.14,0.26
4.649,0.18,-0.09,-0.11,0.24
4.660,0.42,0.29,0.20,0.55
4.670,0.51,0.40,-0.19,0.67
4.680,0.11,0.17,-0.06,0.21
4.690,-0.29,0.12,-0.15,0.35
4.700,-0.55,0.12,0.24,0.62
4.710,-0.25,0.10,0.24,0.36
4.720,-0.17,0.32,-0.21,0.42
4.730,0.15,-0.10,-0.07,0.19
4.740,0.08,-0.33,-0.17,0.38
4.750,0.04,-0.26,-0.12,0.29
4.760,-0.01,-0.05,-0.14,0.15
4.770,0.10,0.07,-0.13,0.18
4.781,0.29,-0.12,0.05,0.32
4.791,0.41,0.18,-0.05,0.45
4.801,0.52,0.30,-0.08,0.60
4.811,0.28,0.23,-0.22,0.43
4.821,-0.35,0.10,0.11,0.38
4.831,-0.48,0.07,0.08,0.49
4.841,-0.40,0.16,0.13,0.45
4.851,-0.19,0.36,0.03,0.41
4.861,0.04,0.15,-0.22,0.27
4.871,0.14,-0.46,-0.07,0.48
4.882,0.09,-0.38,-0.23,0.46
4.891,0.11,-0.11,-0.07,0.17
4.902,0.09,0.13,-0.15,0.22
4.912,0.32,0.07,0.00,0.33
4.922,0.42,0.10,0.14,0.46
4.932,0.40,0.26,-0.22,0.53
4.942,0.13,0.25,-0.14,0.31
4.952,-0.26,0.19,0.05,0.32
4.962,-0.45,-0.06,0.32,0.55
4.972,-0.42,0.14,-0.09,0.46
4.982,-0.18,0.38,0.00,0.42
4.992,0.09,0.16,-0.10,0.21
5.002,0.18,-0.48,-0.14,0.53
5.013,0.10,-0.45,-0.26,0.53
5.023,0.04,-0.15,-0.05,0.16
5.033,0.06,0.10,-0.10,0.15
5.043,0.21,0.18,-0.02,0.28
5.053,0.57,0.05,0.14,0.59
5.063,0.34,0.25,-0.25,0.49
5.073,0.19,0.21,-0.03,0.29
5.083,-0.17,0.07,-0.09,0.21
5.093,-0.44,-0.04,0.30,0.53
5.103,-0.41,0.21,0.13,0.47
5.114,-0.34,0.34,-0.10,0.49
5.123,0.02,0.13,-0.24,0.28
5.134,0.17,-0.22,-0.00,0.28
5.144,0.25,-0.48,-0.17,0.57
5.154,-0.04,-0.24,-0.28,0.37
5.164,0.17,-0.01,0.05,0.18
5.174,0.39,0.33,-0.04,0.51
5.184,0.48,0.23,0.08,0.53
5.194,0.37,0.17,-0.27,0.48
5.204,0.00,0.10,-0.06,0.12
5.214,-0.33,0.03,0.09,0.34
5.224,-0.39,0.12,0.16,0.44
5.234,-0.35,0.18,0.19,0.43
5.245,-0.20,0.35,-0.29,0.50
5.255,0.14,-0.08,0.05,0.17
5.265,0.16,-0.20,-0.47,0.54
5.275,0.04,-0.38,0.42,0.57
5.285,0.13,-0.18,-0.72,0.76
5.295,0.03,-0.03,0.28,0.28
5.305,0.52,0.38,-0.07,0.65
5.315,0.48,0.36,0.01,0.60
5.325,0.33,0.06,-0.16,0.38
5.335,-0.10,-0.04,-0.18,0.20
5.345,-0.34,-0.05,0.10,0.35
5.355,-0.32,0.24,0.27,0.48
5.366,-0.47,0.35,0.07,0.59
5.376,-0.10,0.19,-0.40,0.46
5.386,0.16,-0.25,0.15,0.33
5.396,0.18,-0.19,-0.37,0.45
5.406,0.05,-0.24,0.00,0.24
5.416,0.15,-0.27,-0.15,0.35
5.426,0.12,-0.04,-0.06,0.14
5.436,0.44,0.43,-0.00,0.61
5.446,0.57,0.30,0.14,0.66
5.456,0.17,0.15,-0.43,0.48
5.466,-0.26,-0.07,0.01,0.27
5.476,-0.37,-0.02,0.22,0.43
5.487,-0.42,0.38,0.29,0.63
5.497,-0.24,0.39,-0.04,0.46
5.507,0.10,-0.02,-0.27,0.29
5.517,0.12,-0.41,-0.02,0.43
5.527,0.09,-0.20,-0.31,0.38
5.537,-0.04,-0.01,-0.03,0.05
5.547,0.18,-0.20,-0.16,0.31
5.557,0.10,-0.07,-0.00,0.12
5.567,0.47,0.31,0.07,0.57
5.577,0.51,0.40,-0.12,0.66
5.587,0.21,0.15,-0.09,0.28
5.597,-0.15,-0.11,-0.08,0.20
5.608,-0.49,-0.19,0.26,0.59
5.618,-0.56,0.41,0.02,0.69
5.628,-0.20,0.44,0.03,0.48
5.638,0.06,-0.04,-0.15,0.17
5.648,0.10,-0.28,-0.28,0.41
5.658,0.23,-0.27,-0.05,0.36
5.668,0.06,-0.09,-0.11,0.15
5.678,0.01,-0.19,-0.17,0.25
5.688,0.28,0.03,-0.09,0.29
5.698,0.46,0.27,0.24,0.58
5.708,0.43,0.37,-0.25,0.62
5.718,0.06,0.23,-0.04,0.24
5.729,-0.31,-0.05,0.01,0.32
5.739,-0.47,-0.03,0.26,0.54
5.749,-0.35,0.34,0.10,0.50
5.759,-0.18,0.48,-0.23,0.56
5.769,0.26,-0.24,0.03,0.36
5.779,0.10,-0.40,-0.24,0.47
5.789,0.07,-0.28,-0.13,0.32
5.799,0.04,-0.06,-0.11,0.13
5.809,0.10,0.07,-0.09,0.15
5.819,0.22,0.10,0.04,0.24
5.830,0.48,0.22,0.08,0.53
5.839,0.41,0.32,-0.21,0.56
5.850,0.09,0.25,-0.11,0.29
5.860,-0.34,-0.19,0.24,0.45
5.870,-0.49,-0.04,0.10,0.50
5.880,-0.43,0.38,-0.04,0.57
5.890,-0.11,0.40,-0.10,0.43
5.900,0.13,-0.13,-0.06,0.19
5.910,0.19,-0.43,-0.33,0.57
5.920,0.13,-0.29,-0.11,0.33
5.930,0.15,-0.06,0.03,0.17
5.940,0.06,0.12,-0.26,0.30
5.951,0.33,0.05,0.14,0.36
5.960,0.45,0.24,-0.03,0.51
5.971,0.33,0.27,-0.12,0.45
5.981,0.08,0.22,-0.13,0.27
5.991,-0.36,-0.17,0.14,0.43
6.001,-0.40,-0.06,0.23,0.46
6.011,-0.38,0.33,-0.07,0.50
6.021,-0.14,0.40,-0.09,0.43
6.031,0.20,-0.01,-0.04,0.21
6.041,0.27,-0.56,-0.16,0.64
6.051,-0.00,-0.34,-0.29,0.45
6.062,0.06,-0.01,0.05,0.08
6.072,0.09,0.22,-0.19,0.30
6.082,0.40,0.06,0.11,0.41
6.092,0.48,0.23,0.02,0.53
6.102,0.26,0.28,-0.27,0.47
6.112,0.04,0.12,-0.11,0.17
6.122,-0.35,-0.08,0.22,0.42
6.132,-0.35,-0.13,0.23,0.43
6.142,-0.41,0.26,-0.13,0.50
6.152,-0.14,0.34,-0.05,0.37
6.162,0.06,0.06,-0.14,0.16
6.172,0.26,-0.41,-0.16,0.51
6.182,0.07,-0.34,-0.19,0.39
