time,ax,ay,az,atotal
3.792,0.16,-0.13,-0.97,0.99
3.802,0.89,-0.39,1.26,1.59
3.812,0.93,0.76,-0.30,1.24
3.822,-0.38,-1.17,-0.56,1.35
3.832,-0.77,0.02,0.85,1.15
3.843,1.72,1.59,-0.20,2.35
3.853,1.19,-0.51,0.36,1.34
3.863,0.89,1.44,-0.69,1.83
3.873,-0.08,-0.16,0.32,0.37
3.883,-0.65,-0.13,-0.34,0.74
3.893,-1.71,0.94,-0.37,1.99
3.903,-1.57,-1.36,0.33,2.11
3.913,-0.61,0.25,-0.77,1.02
3.923,-0.41,-0.06,0.38,0.56
3.933,1.58,-1.64,-0.61,2.36
3.944,0.66,0.22,1.13,1.33
3.954,0.12,0.17,-0.48,0.52
3.964,0.45,-0.55,0.22,0.74
3.974,0.62,2.01,0.24,2.11
3.984,0.39,-0.10,-0.69,0.80
3.994,1.15,1.29,0.32,1.76
4.004,-0.16,0.50,-0.25,0.58
4.014,-1.39,-1.17,0.30,1.84
4.024,-1.24,-0.15,-0.51,1.35
4.034,-1.37,-0.93,-0.18,1.66
4.044,0.17,0.74,-0.81,1.11
4.054,-0.23,-0.15,0.61,0.67
4.064,0.42,1.40,-1.12,1.84
4.075,0.61,-0.09,1.87,1.97
4.084,0.73,0.22,-1.53,1.71
4.095,0.03,-1.80,1.19,2.16
4.105,0.83,-0.83,0.78,1.41
4.115,1.06,0.23,-0.13,1.09
4.125,0.27,0.08,-0.88,0.92
4.135,-0.55,0.76,0.56,1.10
4.145,-0.55,1.13,-1.85,2.24
4.155,-1.33,-0.19,1.35,1.90
4.165,-0.72,2.74,-1.51,3.21
4.175,-0.98,-1.95,-0.09,2.18
4.185,1.47,0.47,0.83,1.75
4.196,1.24,-0.68,-0.37,1.46
4.206,-2.34,-2.90,1.33,3.96
4.216,-0.63,0.43,-1.96,2.11
4.226,2.48,-1.04,1.12,2.91
4.236,0.90,1.36,1.82,2.45
4.246,0.19,0.98,-3.48,3.62
4.256,1.22,1.24,1.70,2.43
4.266,0.29,2.35,-1.34,2.72
4.276,-2.66,-2.74,1.65,4.17
4.286,-0.86,1.98,-1.37,2.56
4.296,-1.11,-2.48,0.37,2.74
4.307,0.18,-0.20,-1.09,1.12
4.316,1.20,-1.04,2.08,2.62
4.327,-0.04,-0.33,-0.58,0.67
4.337,-0.96,-0.39,-0.40,1.11
4.347,-0.43,0.44,-1.00,1.18
4.357,1.08,0.49,0.22,1.20
4.367,1.23,1.15,0.87,1.89
4.377,2.06,1.23,-1.20,2.68
4.387,0.20,0.16,1.24,1.26
4.397,0.39,1.00,-0.67,1.26
4.407,-2.59,-2.97,0.54,3.97
4.417,-1.10,0.26,-0.70,1.33
4.427,-1.43,-0.66,-0.11,1.58
4.438,-0.46,-0.23,1.37,1.46
4.448,1.09,1.36,-2.90,3.38
4.458,0.59,-1.94,2.36,3.11
4.468,0.89,2.30,-1.29,2.79
4.478,-0.62,-1.17,-0.18,1.34
4.488,-0.26,0.63,1.31,1.48
4.498,2.18,1.73,-0.62,2.85
4.508,0.44,0.66,-1.88,2.04
4.518,0.38,-0.34,2.29,2.35
4.528,0.16,1.21,-1.27,1.76
4.538,-1.24,-3.04,1.95,3.82
4.549,-1.25,0.31,-0.62,1.43
4.559,-1.02,0.11,-1.66,1.95
4.569,-2.82,-0.86,0.49,2.99
4.579,1.87,1.36,-1.76,2.91
4.589,1.36,-1.64,2.78,3.50
4.599,1.28,2.07,-0.86,2.58
4.609,-0.23,-1.76,-0.69,1.91
4.619,-0.80,0.56,0.42,1.06
4.629,1.07,1.51,0.30,1.88
4.639,0.79,-0.29,-0.05,0.85
4.649,0.67,1.23,-0.39,1.45
4.659,-0.24,-1.09,-0.20,1.13
4.669,-0.94,-1.46,0.30,1.76
4.680,-0.23,0.08,-0.08,0.25
4.690,-1.30,-0.78,-0.33,1.56
4.700,-1.42,1.16,0.66,1.95
4.710,-0.15,2.15,-2.22,3.10
4.720,0.56,-1.14,0.85,1.53
4.730,1.20,1.25,0.13,1.74
4.740,0.61,-1.43,0.50,1.64
4.750,0.49,-1.36,0.73,1.62
4.760,0.89,0.33,-0.33,1.00
4.770,-0.17,0.34,-1.41,1.46
4.780,-0.33,1.10,2.03,2.33
4.791,1.72,1.74,-1.40,2.82
4.801,-1.62,-2.34,0.46,2.89
4.811,-1.45,0.96,-1.19,2.11
4.821,-0.43,0.25,-1.12,1.23
4.831,-1.58,-1.39,2.01,2.91
4.841,0.56,1.30,-0.23,1.44
4.851,0.93,-1.28,0.02,1.58
4.861,0.31,0.24,-0.74,0.84
4.871,0.74,0.47,-1.66,1.88
4.881,-0.13,-0.98,2.89,3.06
4.892,1.04,1.17,0.16,1.57
4.901,0.26,-0.70,-0.33,0.82
4.912,0.38,0.85,-1.36,1.64
4.922,-0.51,0.04,0.18,0.54
4.932,-0.32,0.81,0.25,0.91
4.942,-1.70,-0.33,-0.12,1.73
4.952,-1.32,-0.38,0.10,1.37
4.962,0.14,0.29,-1.91,1.93
4.972,0.45,-1.47,2.69,3.10
4.982,1.05,0.82,-2.11,2.50
4.992,-0.07,-1.64,1.41,2.16
5.002,0.41,1.95,-0.68,2.11
5.012,0.14,-0.22,-0.25,0.36
5.022,0.84,0.17,1.21,1.48
5.033,1.93,1.48,-0.99,2.62
5.043,-0.46,-1.10,1.27,1.74
5.053,-1.46,-1.09,-1.39,2.29
5.063,-1.06,-0.06,0.71,1.28
5.073,-2.02,1.39,-1.02,2.65
5.083,-0.61,-0.03,-0.87,1.07
5.093,1.26,1.19,0.45,1.79
5.103,1.30,0.12,0.16,1.32
5.113,0.90,-1.07,0.18,1.41
5.123,-1.41,-1.40,0.06,1.99
5.133,-0.23,-0.91,0.87,1.28
5.144,0.77,1.01,-1.15,1.71
5.154,0.72,0.00,0.89,1.15
5.164,1.23,2.39,-1.13,2.92
5.174,0.89,0.85,-0.20,1.24
5.184,-0.71,-0.23,0.78,1.07
5.194,-1.56,-0.75,-0.35,1.76
5.204,-1.56,-1.50,0.73,2.29
5.214,-1.35,-0.05,-0.63,1.49
5.224,0.29,-0.69,-0.79,1.09
5.234,1.38,-0.72,0.96,1.83
5.244,0.86,1.00,-1.03,1.67
5.255,-0.10,-0.71,0.71,1.00
5.265,-0.68,1.71,-1.01,2.10
5.275,0.67,0.23,0.49,0.86
5.285,1.30,0.52,1.18,1.83
5.295,0.71,1.18,-1.55,2.07
5.305,-0.08,-1.41,0.94,1.70
5.315,-0.63,-0.15,-0.26,0.70
5.325,-1.90,-0.68,-0.04,2.02
5.335,-1.39,-0.04,-0.71,1.56
5.345,-1.08,0.68,-0.03,1.27
5.355,2.06,1.08,-0.56,2.39
5.365,0.67,-1.01,0.74,1.42
5.376,0.22,0.19,-0.06,0.30
5.385,-0.57,-1.45,-0.03,1.56
5.396,-0.07,-0.42,-0.10,0.44
5.406,0.58,-0.27,0.96,1.16
5.416,1.23,1.62,-0.88,2.21
5.426,0.60,3.25,-2.29,4.02
5.436,1.57,-0.58,3.58,3.95
5.446,-1.23,1.48,-2.24,2.95
5.456,-1.77,-1.83,1.19,2.81
5.466,-3.20,-2.43,1.39,4.26
5.476,1.94,1.84,-3.30,4.25
5.486,0.55,-2.79,2.19,3.59
5.497,0.33,1.62,-3.45,3.83
5.507,-0.76,-0.61,2.51,2.69
5.517,0.51,1.03,0.22,1.17
5.527,-0.36,-0.26,-0.29,0.53
5.537,1.72,-0.80,1.83,2.63
5.547,1.43,1.41,-2.94,3.56
5.557,-0.81,-1.61,1.14,2.13
5.567,0.89,1.29,0.22,1.58
5.577,-2.08,-0.56,1.21,2.47
5.587,-1.85,1.34,-1.86,2.95
5.597,-0.32,-0.90,-1.62,1.88
5.607,-0.09,1.06,0.57,1.20
5.618,1.06,0.48,0.24,1.19
5.628,-0.19,-2.03,2.09,2.92
5.638,1.23,1.05,-1.00,1.90
5.648,-1.39,-1.02,-2.37,2.93
5.658,0.12,-1.16,1.87,2.21
5.668,1.91,1.96,-0.06,2.74
5.678,0.35,-1.39,1.66,2.19
5.688,0.88,1.57,-1.31,2.23
5.698,0.08,-0.01,-0.48,0.48
5.708,-1.35,-0.35,0.11,1.40
5.718,-1.23,1.84,-1.31,2.57
5.729,-2.71,-1.95,1.58,3.69
5.739,0.79,2.10,-1.64,2.78
5.749,1.12,-1.05,0.62,1.66
5.759,0.80,-1.32,0.49,1.62
5.769,-0.45,0.02,0.04,0.46
5.779,-0.75,-1.08,-0.59,1.43
5.789,1.43,0.19,0.51,1.53
5.799,1.05,0.78,1.41,1.93
5.809,0.69,0.81,-1.66,1.97
5.819,0.93,0.79,0.02,1.22
5.829,-0.40,-0.13,0.06,0.43
5.839,-1.36,-0.40,-0.53,1.51
5.850,-1.96,-0.43,0.89,2.20
5.860,-0.84,0.71,-1.03,1.51
5.870,-0.37,-0.57,-0.93,1.15
5.880,0.45,0.50,0.80,1.04
5.890,1.39,-0.36,-0.01,1.44
5.900,0.46,-0.90,0.56,1.16
5.910,-0.07,-0.36,-0.17,0.41
5.920,-0.17,-0.31,-0.04,0.35
5.930,1.68,1.10,0.31,2.03
5.940,-0.15,0.47,-0.54,0.73
5.950,0.85,1.04,-0.78,1.55
