time,ax,ay,az,atotal
1.493,0.06,-0.10,-0.08,0.13
1.503,0.22,-0.24,-0.06,0.33
1.513,0.08,0.02,-0.18,0.20
1.523,0.37,0.23,0.16,0.47
1.533,0.29,0.32,-0.10,0.44
1.543,0.19,-0.04,-0.24,0.31
1.553,-0.14,-0.25,0.01,0.29
1.563,-0.27,-0.17,-0.00,0.31
1.573,-0.37,0.25,0.35,0.57
1.584,-0.38,0.61,-0.17,0.74
1.594,-0.09,0.08,-0.10,0.16
1.604,-0.07,-0.28,-0.21,0.35
1.614,0.02,-0.36,0.32,0.49
1.624,-0.13,0.39,-0.86,0.95
1.634,0.84,-0.59,-0.29,1.07
1.644,0.02,-0.26,0.46,0.53
1.654,0.51,0.16,-0.06,0.54
1.664,0.12,0.24,-0.20,0.34
1.674,0.03,0.20,-0.07,0.22
1.685,-0.12,-0.14,-0.14,0.23
1.694,-0.44,-0.15,0.05,0.47
1.705,-0.28,0.12,0.24,0.38
1.715,-0.33,0.51,-0.07,0.61
1.725,-0.05,0.23,-0.14,0.28
1.735,-0.02,-0.31,-0.18,0.36
1.745,0.09,-0.46,-0.21,0.51
1.755,0.17,-0.27,-0.09,0.33
1.765,0.02,0.13,-0.25,0.28
1.775,0.29,-0.08,0.07,0.31
1.785,0.22,0.08,0.03,0.24
1.795,0.32,0.17,-0.09,0.37
1.805,0.25,0.23,-0.25,0.42
1.815,-0.22,-0.02,0.09,0.24
1.826,-0.17,-0.32,-0.01,0.36
1.836,-0.46,0.06,0.30,0.55
1.846,-0.40,0.53,-0.15,0.68
1.856,-0.19,0.38,-0.10,0.43
1.866,0.09,-0.32,-0.10,0.35
1.876,0.08,-0.47,-0.34,0.59
1.886,0.23,-0.29,0.04,0.37
1.896,0.18,-0.04,-0.21,0.27
1.906,0.09,0.07,-0.14,0.18
1.916,0.34,0.07,0.25,0.43
1.926,0.32,0.15,-0.23,0.42
1.937,0.13,0.12,-0.16,0.23
1.947,-0.08,0.09,-0.06,0.14
1.957,-0.34,-0.29,0.16,0.47
1.967,-0.37,0.00,0.10,0.38
1.977,-0.55,0.52,0.11,0.77
1.987,0.06,0.36,-0.31,0.48
1.997,0.04,-0.31,0.06,0.32
2.007,0.18,-0.59,-0.39,0.73
2.017,0.07,-0.41,-0.02,0.41
2.027,0.08,0.02,-0.13,0.16
2.037,0.19,0.26,-0.08,0.34
2.047,0.29,0.04,0.26,0.39
2.058,0.38,0.17,-0.41,0.58
2.068,0.25,0.10,0.05,0.27
2.078,-0.06,0.02,-0.13,0.14
2.088,-0.33,-0.22,0.21,0.44
2.098,-0.56,0.07,0.21,0.60
2.108,-0.51,0.38,-0.21,0.67
2.118,-0.10,0.17,-0.12,0.23
2.128,0.15,-0.18,-0.11,0.26
2.138,0.21,-0.50,-0.19,0.58
2.148,0.23,-0.31,-0.23,0.45
2.158,0.15,-0.10,0.02,0.18
2.169,0.21,0.24,-0.19,0.37
2.179,0.29,0.27,0.24,0.46
2.189,0.33,0.10,-0.20,0.40
2.199,-0.03,0.05,-0.17,0.18
2.209,-0.16,-0.12,-0.07,0.21
2.219,-0.29,-0.09,0.24,0.39
2.229,-0.45,0.08,0.25,0.52
2.239,-0.33,0.42,-0.34,0.63
2.249,-0.06,0.10,0.03,0.13
2.259,0.19,-0.35,-0.14,0.42
2.270,0.08,-0.40,-0.30,0.51
2.279,0.21,-0.31,-0.04,0.38
2.290,0.13,-0.07,-0.03,0.15
2.300,0.18,0.25,-0.13,0.33
2.310,0.31,0.35,0.15,0.50
2.320,0.35,0.11,-0.26,0.45
2.330,-0.04,0.03,-0.13,0.14
2.340,-0.15,-0.16,0.10,0.24
2.350,-0.40,-0.02,0.12,0.42
2.360,-0.49,0.26,0.21,0.59
2.370,-0.21,0.27,-0.33,0.48
2.380,-0.03,-0.10,-0.12,0.16
2.391,0.19,-0.28,-0.08,0.34
2.401,0.17,-0.25,-0.22,0.38
2.411,0.27,-0.34,-0.08,0.44
2.421,0.14,-0.09,-0.23,0.28
2.431,0.22,0.19,0.17,0.34
2.441,0.37,0.37,-0.12,0.53
2.451,0.11,0.10,-0.13,0.20
2.461,-0.08,-0.01,-0.06,0.10
2.471,-0.32,-0.07,-0.02,0.33
2.481,-0.24,0.09,0.36,0.44
2.491,-0.47,0.39,0.07,0.62
2.501,-0.08,0.01,-0.28,0.29
2.511,-0.01,-0.32,-0.07,0.32
2.522,0.29,-0.36,-0.18,0.50
2.532,0.05,-0.10,-0.16,0.20
2.542,0.15,-0.21,-0.08,0.27
2.552,0.09,-0.07,-0.12,0.16
2.562,0.28,0.24,0.09,0.38
2.572,0.47,0.36,-0.05,0.60
2.582,0.11,0.16,-0.19,0.27
2.592,-0.18,0.03,-0.13,0.22
2.602,-0.28,-0.15,0.33,0.46
2.612,-0.45,0.12,0.13,0.48
2.623,-0.50,0.39,-0.15,0.65
2.632,0.14,-0.15,-0.09,0.23
2.643,-0.01,-0.34,-0.28,0.44
2.653,0.23,-0.28,-0.13,0.39
2.663,0.17,-0.08,-0.13,0.23
2.673,0.10,-0.10,-0.17,0.23
2.683,0.20,-0.10,-0.02,0.22
2.693,0.30,0.10,0.14,0.34
2.703,0.27,0.37,-0.30,0.55
2.713,0.10,0.26,0.09,0.29
2.723,-0.20,-0.04,-0.14,0.24
2.733,-0.43,-0.11,0.15,0.47
2.744,-0.36,0.14,0.23,0.45
2.754,-0.31,0.42,-0.24,0.57
