time,ax,ay,az,atotal
3.055,-0.42,0.18,-0.05,0.47
3.065,-0.37,0.48,0.00,0.61
3.075,-0.16,0.26,-0.01,0.31
3.085,0.06,-0.28,-0.17,0.33
3.096,0.11,-0.47,-0.23,0.53
3.106,0.18,-0.17,-0.04,0.25
3.116,0.14,0.08,-0.03,0.16
3.126,0.21,0.30,-0.17,0.41
3.136,0.40,0.23,0.38,0.59
3.146,0.42,0.24,-0.27,0.55
3.156,0.02,0.14,-0.14,0.20
3.166,-0.15,0.02,0.03,0.15
3.176,-0.32,-0.22,0.32,0.50
3.186,-0.45,0.13,0.14,0.48
3.196,-0.41,0.54,-0.15,0.70
3.207,-0.01,0.22,0.07,0.23
3.216,0.16,-0.22,-0.21,0.34
3.227,0.26,-0.51,-0.15,0.59
3.237,0.23,-0.21,-0.12,0.33
3.247,0.20,0.12,-0.06,0.24
3.257,0.19,0.32,0.09,0.38
3.267,0.34,0.24,0.01,0.41
3.277,0.28,0.26,-0.32,0.49
3.287,-0.01,0.06,0.20,0.21
3.297,-0.18,0.01,-0.22,0.28
3.307,-0.40,-0.01,0.30,0.50
3.317,-0.30,0.16,0.32,0.46
3.327,-0.26,0.37,-0.25,0.52
3.337,-0.02,0.05,-0.01,0.05
3.348,0.21,-0.15,-0.18,0.31
3.358,0.12,-0.40,0.09,0.43
3.368,0.16,-0.21,-0.21,0.34
3.378,0.16,0.04,0.10,0.20
3.388,0.28,0.45,-0.09,0.54
3.398,0.41,0.43,0.16,0.62
3.408,0.30,0.06,-0.22,0.38
3.418,-0.07,-0.08,-0.05,0.12
3.428,-0.25,-0.11,-0.09,0.29
3.438,-0.31,0.10,0.42,0.53
3.448,-0.34,0.24,0.15,0.44
3.459,-0.28,0.42,-0.24,0.56
3.469,-0.01,0.16,0.07,0.18
3.479,0.20,-0.15,-0.20,0.32
3.489,0.12,-0.34,-0.06,0.36
3.499,0.27,-0.41,-0.08,0.50
3.509,0.11,-0.09,-0.00,0.14
3.519,0.35,0.31,-0.09,0.48
3.529,0.41,0.53,0.15,0.68
3.539,0.22,0.28,-0.20,0.41
3.549,-0.09,-0.12,-0.01,0.15
3.559,-0.28,-0.11,-0.03,0.31
3.569,-0.37,0.16,0.30,0.50
3.579,-0.21,0.30,0.20,0.42
