time,ax,ay,az,atotal
3.621,0.01,-0.45,-0.44,0.63
3.631,0.30,-0.49,-0.06,0.58
3.641,0.09,-0.16,0.04,0.19
3.651,0.06,-0.05,-0.30,0.31
3.661,0.29,0.02,0.19,0.35
3.671,0.46,0.17,0.14,0.51
3.681,0.41,0.27,-0.42,0.64
3.691,0.04,0.11,0.10,0.15
3.701,-0.36,-0.19,0.16,0.43
3.711,-0.46,0.02,0.11,0.47
3.721,-0.58,0.58,-0.04,0.82
3.731,-0.17,0.49,-0.05,0.52
3.742,0.11,-0.22,-0.15,0.29
3.752,0.26,-0.53,-0.35,0.69
3.762,0.26,-0.51,0.10,0.58
3.772,0.15,-0.09,-0.25,0.31
3.782,0.10,0.03,-0.07,0.12
3.792,0.32,0.05,0.14,0.35
3.802,0.43,0.19,-0.09,0.48
3.812,0.39,0.17,-0.20,0.47
3.822,0.00,0.13,-0.00,0.13
3.832,-0.43,-0.22,0.10,0.49
3.842,-0.40,-0.04,0.30,0.51
3.853,-0.49,0.51,-0.09,0.71
3.863,-0.05,0.50,-0.04,0.51
3.873,0.09,-0.07,-0.05,0.13
3.883,0.23,-0.59,-0.33,0.71
3.893,0.13,-0.51,-0.01,0.53
3.903,0.11,-0.12,-0.12,0.20
3.913,0.11,0.14,-0.11,0.21
3.923,0.43,0.04,0.24,0.49
3.933,0.49,0.16,-0.21,0.55
3.943,0.28,0.12,-0.13,0.33
3.953,0.03,0.03,-0.08,0.09
3.963,-0.42,-0.14,0.09,0.45
3.974,-0.45,-0.06,0.30,0.54
3.984,-0.48,0.40,-0.16,0.65
3.994,-0.11,0.43,-0.08,0.45
4.004,0.11,0.03,-0.07,0.13
4.014,0.22,-0.52,-0.21,0.60
4.024,0.15,-0.52,-0.16,0.56
4.034,0.21,-0.15,-0.08,0.27
4.044,0.29,0.21,-0.03,0.36
4.054,0.38,0.26,0.07,0.47
4.064,0.38,0.11,-0.09,0.41
4.074,0.12,0.01,-0.15,0.19
4.084,-0.18,-0.06,-0.20,0.27
4.094,-0.31,-0.04,0.30,0.43
4.105,-0.37,0.07,0.29,0.48
4.115,-0.34,0.37,-0.27,0.57
4.125,0.00,0.19,0.07,0.21
4.135,0.08,-0.05,-0.12,0.15
4.145,0.10,-0.36,-0.22,0.43
4.155,0.13,-0.44,-0.08,0.46
4.165,0.06,-0.08,-0.14,0.17
4.175,0.34,0.18,0.08,0.39
4.185,0.45,0.32,0.06,0.55
4.195,0.45,0.04,-0.15,0.48
4.205,0.12,-0.02,-0.23,0.26
4.215,-0.22,-0.10,0.00,0.24
4.226,-0.18,-0.13,0.18,0.28
4.236,-0.50,0.23,0.19,0.58
4.246,-0.28,0.28,-0.01,0.40
4.256,-0.12,0.16,-0.16,0.26
4.266,-0.01,-0.01,-0.08,0.08
4.276,0.26,-0.20,-0.10,0.35
4.286,0.20,-0.41,-0.11,0.47
4.296,0.16,-0.32,-0.19,0.41
4.306,0.32,-0.02,0.02,0.32
4.316,0.36,0.39,0.14,0.55
4.326,0.34,0.34,-0.14,0.50
4.337,0.03,-0.15,-0.12,0.19
4.347,-0.23,-0.17,-0.22,0.36
4.357,-0.28,-0.06,0.23,0.37
4.367,-0.20,0.30,0.39,0.54
4.377,-0.28,0.46,-0.23,0.59
4.387,-0.01,0.01,-0.03,0.03
4.397,0.10,-0.30,-0.13,0.34
4.407,0.06,-0.30,-0.20,0.36
4.417,0.10,-0.16,-0.10,0.21
4.427,0.20,-0.25,-0.02,0.32
4.437,0.19,0.00,-0.23,0.30
4.448,0.37,0.36,0.23,0.56
4.458,0.47,0.45,-0.03,0.65
4.468,0.11,-0.03,-0.25,0.28
4.478,-0.17,-0.26,-0.14,0.34
4.488,-0.33,-0.27,0.23,0.48
4.498,-0.31,0.19,0.17,0.40
4.508,-0.35,0.52,0.00,0.63
4.518,-0.08,0.09,0.01,0.12
4.528,0.01,-0.32,-0.29,0.43
4.538,0.14,-0.42,-0.10,0.45
4.548,0.12,-0.11,-0.15,0.22
4.558,0.04,-0.12,-0.07,0.14
4.569,0.03,-0.26,-0.16,0.31
4.578,0.05,-0.26,-0.19,0.33
4.589,-0.04,-0.30,0.20,0.36
4.599,0.02,-0.33,-0.19,0.38
4.609,0.03,-0.55,-0.36,0.66
4.619,0.05,-0.80,-0.07,0.80
4.629,-0.13,-0.73,-0.08,0.74
4.639,-0.20,0.02,-0.09,0.22
4.649,0.79,1.23,-0.56,1.57
4.659,0.91,2.17,-0.38,2.39
4.669,0.62,0.86,0.40,1.13
4.679,0.23,0.06,-0.91,0.94
4.689,0.14,-0.67,0.56,0.88
4.700,-0.92,-0.43,1.19,1.56
4.710,-0.14,0.08,0.50,0.52
4.720,-0.22,0.46,-0.82,0.97
4.730,0.05,0.61,0.38,0.72
4.740,-0.26,0.13,0.26,0.39
4.750,-0.26,0.09,-0.35,0.45
4.760,-0.49,-0.16,0.36,0.63
4.770,0.16,-0.42,0.11,0.46
4.780,0.07,-0.29,-0.55,0.62
4.790,0.42,-0.49,0.21,0.68
4.800,0.07,-0.25,-0.28,0.38
4.811,-0.05,-0.03,-0.18,0.19
4.821,0.12,0.14,0.06,0.20
4.831,0.33,0.14,-0.11,0.38
4.841,0.51,0.05,0.15,0.53
4.851,0.38,0.16,-0.26,0.49
4.861,0.06,0.07,-0.02,0.10
4.871,-0.34,0.05,-0.07,0.35
4.881,-0.36,-0.17,0.37,0.54
4.891,-0.40,0.21,0.05,0.45
4.901,-0.15,0.47,-0.23,0.54
4.911,-0.01,0.10,0.06,0.12
4.921,0.17,-0.40,-0.22,0.48
4.932,0.09,-0.63,-0.21,0.67
4.942,0.08,-0.31,-0.14,0.35
4.952,0.10,0.02,0.02,0.10
4.962,0.29,0.30,-0.08,0.42
4.972,0.42,0.13,0.17,0.47
4.982,0.44,0.14,-0.34,0.58
4.992,0.09,0.02,-0.04,0.10
5.002,-0.20,0.00,0.02,0.20
5.012,-0.32,-0.15,0.32,0.48
5.022,-0.52,0.11,0.07,0.54
5.032,-0.25,0.37,-0.23,0.51
5.042,-0.04,0.08,-0.01,0.09
5.053,0.20,-0.24,-0.14,0.34
5.063,0.13,-0.52,-0.12,0.55
5.073,0.09,-0.35,-0.21,0.42
5.083,0.19,-0.07,-0.02,0.20
5.093,0.28,0.34,0.09,0.45
5.103,0.52,0.30,-0.02,0.60
5.113,0.29,0.07,-0.10,0.31
5.123,-0.01,0.06,-0.18,0.19
5.133,-0.27,-0.05,0.05,0.28
5.143,-0.29,0.04,0.43,0.52
5.153,-0.49,0.30,-0.07,0.58
5.163,-0.09,0.22,-0.25,0.34
5.174,0.04,-0.16,0.01,0.17
5.184,0.21,-0.33,-0.26,0.46
5.194,0.05,-0.43,-0.01,0.43
5.204,0.05,-0.22,-0.22,0.31
5.214,0.17,-0.01,0.05,0.17
5.224,0.44,0.33,0.08,0.55
5.234,0.45,0.44,-0.16,0.65
5.244,0.38,-0.05,-0.07,0.38
5.254,0.04,-0.09,-0.16,0.19
5.264,-0.24,-0.23,0.21,0.39
5.274,-0.37,0.14,0.19,0.44
5.285,-0.52,0.58,0.04,0.78
5.295,-0.17,0.28,-0.14,0.35
5.305,0.03,-0.33,-0.06,0.33
5.315,0.17,-0.42,-0.34,0.57
5.325,0.16,-0.33,-0.01,0.37
5.335,0.19,-0.30,-0.06,0.35
5.345,0.16,-0.01,-0.16,0.22
5.355,0.35,0.26,0.18,0.48
5.365,0.53,0.32,-0.17,0.64
5.375,0.16,0.13,-0.11,0.23
5.385,-0.13,-0.10,-0.04,0.17
5.395,-0.31,-0.15,0.23,0.41
5.405,-0.50,0.34,0.25,0.65
5.416,-0.25,0.59,-0.20,0.67
5.426,0.12,-0.05,0.11,0.17
5.436,-0.04,-0.55,-0.32,0.64
5.446,0.22,-0.47,-0.28,0.59
5.456,0.02,-0.12,0.17,0.20
5.466,0.08,-0.14,-0.31,0.35
5.476,0.15,0.00,-0.02,0.15
5.486,0.44,0.21,0.24,0.54
5.496,0.53,0.37,-0.31,0.72
5.506,0.28,0.03,-0.04,0.29
5.516,-0.19,-0.10,-0.02,0.22
5.526,-0.43,-0.13,0.33,0.56
5.537,-0.52,0.43,-0.07,0.68
5.547,-0.25,0.53,-0.11,0.59
5.557,0.23,-0.17,0.12,0.30
5.567,-0.04,-0.44,-0.40,0.60
5.577,0.21,-0.44,-0.05,0.49
5.587,0.03,-0.14,0.14,0.20
